symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
ORICONENT,INE730A01022,2026-04-02,NSE,EQ,EQ,buy,false,39.000000,65.290001,402922378,1200000034109028,2026-04-02T11:13:13
ORICONENT,INE730A01022,2026-04-02,NSE,EQ,EQ,buy,false,4.000000,65.430000,402922392,1200000034109028,2026-04-02T11:13:13
ORICONENT,INE730A01022,2026-04-02,NSE,EQ,EQ,buy,false,50.000000,65.389999,402922381,1200000034109028,2026-04-02T11:13:13
ORICONENT,INE730A01022,2026-04-02,NSE,EQ,EQ,buy,false,50.000000,65.389999,402922383,1200000034109028,2026-04-02T11:13:13
ORICONENT,INE730A01022,2026-04-02,NSE,EQ,EQ,buy,false,50.000000,65.389999,402922385,1200000034109028,2026-04-02T11:13:13
ORICONENT,INE730A01022,2026-04-02,NSE,EQ,EQ,buy,false,50.000000,65.389999,402922387,1200000034109028,2026-04-02T11:13:13
ORICONENT,INE730A01022,2026-04-02,NSE,EQ,EQ,buy,false,52.000000,65.389999,402922390,1200000034109028,2026-04-02T11:13:13
ORICONENT,INE730A01022,2026-04-02,NSE,EQ,EQ,buy,false,55.000000,65.430000,402922393,1200000034109028,2026-04-02T11:13:13
ORICONENT,INE730A01022,2026-04-02,NSE,EQ,EQ,buy,false,9.000000,65.389999,402922382,1200000034109028,2026-04-02T11:13:13
ORICONENT,INE730A01022,2026-04-02,NSE,EQ,EQ,buy,false,9.000000,65.389999,402922384,1200000034109028,2026-04-02T11:13:13
ORICONENT,INE730A01022,2026-04-02,NSE,EQ,EQ,buy,false,9.000000,65.389999,402922386,1200000034109028,2026-04-02T11:13:13
ORICONENT,INE730A01022,2026-04-02,NSE,EQ,EQ,buy,false,9.000000,65.389999,402922388,1200000034109028,2026-04-02T11:13:13
BANSWRAS,INE629D01020,2026-04-02,NSE,EQ,EQ,buy,false,83.000000,105.349998,2640544,1000000030397456,2026-04-02T11:16:22
BANSWRAS,INE629D01020,2026-04-02,NSE,EQ,EQ,buy,false,10.000000,104.940002,2640537,1000000030397456,2026-04-02T11:16:22
BANSWRAS,INE629D01020,2026-04-02,NSE,EQ,EQ,buy,false,1.000000,105.290001,2640541,1000000030397456,2026-04-02T11:16:22
BANSWRAS,INE629D01020,2026-04-02,NSE,EQ,EQ,buy,false,1.000000,105.300003,2640543,1000000030397456,2026-04-02T11:16:22
BANSWRAS,INE629D01020,2026-04-02,NSE,EQ,EQ,buy,false,11.000000,104.980003,2640538,1000000030397456,2026-04-02T11:16:22
BANSWRAS,INE629D01020,2026-04-02,NSE,EQ,EQ,buy,false,14.000000,104.739998,2640534,1000000030397456,2026-04-02T11:16:22
BANSWRAS,INE629D01020,2026-04-02,NSE,EQ,EQ,buy,false,25.000000,105.000000,2640540,1000000030397456,2026-04-02T11:16:22
BANSWRAS,INE629D01020,2026-04-02,NSE,EQ,EQ,buy,false,26.000000,104.830002,2640535,1000000030397456,2026-04-02T11:16:22
BANSWRAS,INE629D01020,2026-04-02,NSE,EQ,EQ,buy,false,27.000000,104.860001,2640536,1000000030397456,2026-04-02T11:16:22
BANSWRAS,INE629D01020,2026-04-02,NSE,EQ,EQ,buy,false,29.000000,104.720001,2640533,1000000030397456,2026-04-02T11:16:22
BANSWRAS,INE629D01020,2026-04-02,NSE,EQ,EQ,buy,false,50.000000,105.290001,2640542,1000000030397456,2026-04-02T11:16:22
BANSWRAS,INE629D01020,2026-04-02,NSE,EQ,EQ,buy,false,100.000000,105.000000,2640539,1000000030397456,2026-04-02T11:16:22
BANSWRAS,INE629D01020,2026-04-02,NSE,EQ,EQ,buy,false,98.000000,104.709999,2640532,1000000030397456,2026-04-02T11:16:22
AUTOIND,INE718H01014,2026-04-02,NSE,EQ,EQ,buy,false,127.000000,54.849998,2963186,1000000035173908,2026-04-02T11:40:23
AUTOIND,INE718H01014,2026-04-02,NSE,EQ,EQ,buy,false,147.000000,54.779999,2963183,1000000035173908,2026-04-02T11:40:23
AUTOIND,INE718H01014,2026-04-02,NSE,EQ,EQ,buy,false,158.000000,54.689999,2963182,1000000035173908,2026-04-02T11:40:23
AUTOIND,INE718H01014,2026-04-02,NSE,EQ,EQ,buy,false,161.000000,54.790001,2963184,1000000035173908,2026-04-02T11:40:23
AUTOIND,INE718H01014,2026-04-02,NSE,EQ,EQ,buy,false,21.000000,54.610001,2963180,1000000035173908,2026-04-02T11:40:23
AUTOIND,INE718H01014,2026-04-02,NSE,EQ,EQ,buy,false,49.000000,54.840000,2963185,1000000035173908,2026-04-02T11:40:23
AUTOIND,INE718H01014,2026-04-02,NSE,EQ,EQ,buy,false,66.000000,54.660000,2963181,1000000035173908,2026-04-02T11:40:23
AUTOIND,INE718H01014,2026-04-02,NSE,EQ,EQ,buy,false,97.000000,54.849998,2963187,1000000035173908,2026-04-02T11:40:23
SIGMA,INE0A0S01028,2026-04-02,NSE,EQ,EQ,buy,false,10.000000,38.700001,605271763,1300000062079756,2026-04-02T12:41:34
SIGMA,INE0A0S01028,2026-04-02,NSE,EQ,EQ,buy,false,55.000000,38.770000,605271764,1300000062079756,2026-04-02T12:41:34
SIGMA,INE0A0S01028,2026-04-02,NSE,EQ,EQ,buy,false,57.000000,38.790001,605271766,1300000062079756,2026-04-02T12:41:34
SIGMA,INE0A0S01028,2026-04-02,NSE,EQ,EQ,buy,false,7.000000,38.770000,605271765,1300000062079756,2026-04-02T12:41:34
HPAL,INE0GSL01024,2026-04-02,NSE,EQ,EQ,buy,false,19.000000,31.030001,207691885,1100000086336302,2026-04-02T14:03:45
HPAL,INE0GSL01024,2026-04-02,NSE,EQ,EQ,buy,false,113.000000,30.930000,207691880,1100000086336302,2026-04-02T14:03:45
HPAL,INE0GSL01024,2026-04-02,NSE,EQ,EQ,buy,false,260.000000,30.990000,207691883,1100000086336302,2026-04-02T14:03:45
HPAL,INE0GSL01024,2026-04-02,NSE,EQ,EQ,buy,false,47.000000,30.860001,207691879,1100000086336302,2026-04-02T14:03:45
HPAL,INE0GSL01024,2026-04-02,NSE,EQ,EQ,buy,false,50.000000,30.990000,207691882,1100000086336302,2026-04-02T14:03:45
HPAL,INE0GSL01024,2026-04-02,NSE,EQ,EQ,buy,false,55.000000,31.000000,207691884,1100000086336302,2026-04-02T14:03:45
HPAL,INE0GSL01024,2026-04-02,NSE,EQ,EQ,buy,false,70.000000,30.990000,207691881,1100000086336302,2026-04-02T14:03:45
ADANIPOWER,INE814H01029,2026-04-06,NSE,EQ,EQ,sell,false,145.000000,162.449997,161724,1000000000874816,2026-04-06T09:15:58
ALPA,INE385I01010,2026-04-06,NSE,EQ,EQ,buy,false,1.000000,54.830002,1581487,1000000015793129,2026-04-06T09:52:54
ALPA,INE385I01010,2026-04-06,NSE,EQ,EQ,buy,false,43.000000,54.770000,1581486,1000000015793129,2026-04-06T09:52:54
ALPA,INE385I01010,2026-04-06,NSE,EQ,EQ,buy,false,77.000000,54.840000,1581488,1000000015793129,2026-04-06T09:52:54
ALPA,INE385I01010,2026-04-06,NSE,EQ,EQ,buy,false,96.000000,54.770000,1581485,1000000015793129,2026-04-06T09:52:54
COASTCORP,INE377E01024,2026-04-06,NSE,EQ,EQ,buy,false,152.000000,47.000000,1582362,1000000015793771,2026-04-06T09:52:54
COASTCORP,INE377E01024,2026-04-06,NSE,EQ,EQ,buy,false,94.000000,47.000000,1630086,1000000015793771,2026-04-06T09:52:54
COASTCORP,INE377E01024,2026-04-06,NSE,EQ,EQ,sell,false,246.000000,48.910000,3783787,1000000044523395,2026-04-06T12:07:16
ALPA,INE385I01010,2026-04-06,NSE,EQ,EQ,sell,false,217.000000,62.099998,3837446,1000000045640504,2026-04-06T12:12:28
HPAL,INE0GSL01024,2026-04-06,NSE,EQ,EQ,sell,false,11.000000,32.169998,205563935,1100000059300624,2026-04-06T12:18:08
HPAL,INE0GSL01024,2026-04-06,NSE,EQ,EQ,sell,false,1.000000,32.189999,205563932,1100000059300624,2026-04-06T12:18:08
HPAL,INE0GSL01024,2026-04-06,NSE,EQ,EQ,sell,false,114.000000,32.180000,205563934,1100000059300624,2026-04-06T12:18:08
HPAL,INE0GSL01024,2026-04-06,NSE,EQ,EQ,sell,false,128.000000,32.189999,205563933,1100000059300624,2026-04-06T12:18:08
HPAL,INE0GSL01024,2026-04-06,NSE,EQ,EQ,sell,false,159.000000,32.150002,205563937,1100000059300624,2026-04-06T12:18:08
HPAL,INE0GSL01024,2026-04-06,NSE,EQ,EQ,sell,false,195.000000,32.160000,205563936,1100000059300624,2026-04-06T12:18:08
HPAL,INE0GSL01024,2026-04-06,NSE,EQ,EQ,sell,false,6.000000,32.139999,205563938,1100000059300624,2026-04-06T12:18:08
ACMESOLAR,INE622W01025,2026-04-06,BSE,EQ,A,sell,false,1.000000,279.750000,12772000,1775454978070780916,2026-04-06T12:19:49
ACMESOLAR,INE622W01025,2026-04-06,BSE,EQ,A,sell,false,19.000000,279.750000,12771600,1775454978070780916,2026-04-06T12:19:49
ACMESOLAR,INE622W01025,2026-04-06,BSE,EQ,A,sell,false,30.000000,279.750000,12772200,1775454978070780916,2026-04-06T12:19:49
ACMESOLAR,INE622W01025,2026-04-06,BSE,EQ,A,sell,false,5.000000,279.750000,12771800,1775454978070780916,2026-04-06T12:19:49
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,39.000000,58.389999,3834000,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,9.000000,58.389999,3839400,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,3.000000,58.389999,3829000,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,3.000000,58.389999,3829400,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,3.000000,58.389999,3829600,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,3.000000,58.389999,3829800,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,3.000000,58.389999,3830200,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,3.000000,58.389999,3830400,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,3.000000,58.389999,3830800,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,3.000000,58.389999,3831000,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,3.000000,58.389999,3831200,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,3.000000,58.389999,3831400,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,3.000000,58.389999,3831600,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,3.000000,58.389999,3831800,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,3.000000,58.389999,3832000,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,3.000000,58.389999,3832600,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,3.000000,58.389999,3832800,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,3.000000,58.389999,3833000,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,32.000000,58.389999,3827800,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,32.000000,58.389999,3828000,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,33.000000,58.389999,3833400,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,33.000000,58.389999,3833600,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,33.000000,58.389999,3839000,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,33.000000,58.389999,3839200,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,3.000000,58.389999,3828600,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,5.000000,58.389999,3829200,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,5.000000,58.389999,3830000,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,5.000000,58.389999,3830600,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,5.000000,58.389999,3832200,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,5.000000,58.389999,3832400,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,5.000000,58.389999,3833200,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,54.000000,58.389999,3826800,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,55.000000,58.389999,3827600,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,6.000000,58.389999,3834200,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,6.000000,58.389999,3834400,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,6.000000,58.389999,3834600,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,6.000000,58.389999,3834800,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,6.000000,58.389999,3835000,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,6.000000,58.389999,3835200,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,6.000000,58.389999,3835400,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,6.000000,58.389999,3835600,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,6.000000,58.389999,3835800,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,6.000000,58.389999,3836000,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,6.000000,58.389999,3836200,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,6.000000,58.389999,3836400,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,6.000000,58.389999,3836600,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,6.000000,58.389999,3836800,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,6.000000,58.389999,3837000,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,6.000000,58.389999,3837200,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,6.000000,58.389999,3837400,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,6.000000,58.389999,3837600,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,6.000000,58.389999,3837800,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,6.000000,58.389999,3838000,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,6.000000,58.389999,3838200,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,6.000000,58.389999,3838400,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,6.000000,58.389999,3838600,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,6.000000,58.389999,3838800,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,63.000000,58.389999,3828200,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,69.000000,58.389999,3827200,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,86.000000,58.389999,3827000,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,9.000000,58.389999,3827400,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,9.000000,58.389999,3828400,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,9.000000,58.389999,3833800,1775456152412117639,2026-04-06T12:30:31
AUTOIND,INE718H01014,2026-04-06,BSE,EQ,B,sell,false,3.000000,58.389999,3828800,1775456152412117639,2026-04-06T12:30:31
BANSWRAS,INE629D01020,2026-04-06,NSE,EQ,EQ,sell,false,219.000000,102.169998,4161366,1000000049778328,2026-04-06T12:36:20
BANSWRAS,INE629D01020,2026-04-06,NSE,EQ,EQ,sell,false,126.000000,102.169998,4161371,1000000049778328,2026-04-06T12:36:20
BANSWRAS,INE629D01020,2026-04-06,NSE,EQ,EQ,sell,false,3.000000,102.300003,4161360,1000000049778328,2026-04-06T12:36:20
BANSWRAS,INE629D01020,2026-04-06,NSE,EQ,EQ,sell,false,4.000000,102.300003,4161361,1000000049778328,2026-04-06T12:36:20
BANSWRAS,INE629D01020,2026-04-06,NSE,EQ,EQ,sell,false,50.000000,102.169998,4161365,1000000049778328,2026-04-06T12:36:20
BANSWRAS,INE629D01020,2026-04-06,NSE,EQ,EQ,sell,false,5.000000,102.169998,4161364,1000000049778328,2026-04-06T12:36:20
BANSWRAS,INE629D01020,2026-04-06,NSE,EQ,EQ,sell,false,56.000000,102.180000,4161362,1000000049778328,2026-04-06T12:36:20
BANSWRAS,INE629D01020,2026-04-06,NSE,EQ,EQ,sell,false,6.000000,102.169998,4161363,1000000049778328,2026-04-06T12:36:20
BANSWRAS,INE629D01020,2026-04-06,NSE,EQ,EQ,sell,false,6.000000,102.169998,4161372,1000000049778328,2026-04-06T12:36:20
ORIENTCER,INE569C01020,2026-04-06,NSE,EQ,EQ,sell,false,1.000000,38.709999,405892668,1200000076280637,2026-04-06T13:51:39
ORIENTCER,INE569C01020,2026-04-06,NSE,EQ,EQ,sell,false,1.000000,38.709999,405892662,1200000076280637,2026-04-06T13:51:39
ORIENTCER,INE569C01020,2026-04-06,NSE,EQ,EQ,sell,false,1.000000,38.709999,405892664,1200000076280637,2026-04-06T13:51:39
ORIENTCER,INE569C01020,2026-04-06,NSE,EQ,EQ,sell,false,1.000000,38.709999,405892666,1200000076280637,2026-04-06T13:51:39
ORIENTCER,INE569C01020,2026-04-06,NSE,EQ,EQ,sell,false,1.000000,38.639999,405892673,1200000076280637,2026-04-06T13:51:39
ORIENTCER,INE569C01020,2026-04-06,NSE,EQ,EQ,sell,false,135.000000,38.650002,405892671,1200000076280637,2026-04-06T13:51:39
ORIENTCER,INE569C01020,2026-04-06,NSE,EQ,EQ,sell,false,2.000000,38.709999,405892670,1200000076280637,2026-04-06T13:51:39
ORIENTCER,INE569C01020,2026-04-06,NSE,EQ,EQ,sell,false,2.000000,38.720001,405892660,1200000076280637,2026-04-06T13:51:39
ORIENTCER,INE569C01020,2026-04-06,NSE,EQ,EQ,sell,false,35.000000,38.709999,405892669,1200000076280637,2026-04-06T13:51:39
ORIENTCER,INE569C01020,2026-04-06,NSE,EQ,EQ,sell,false,38.000000,38.750000,405892659,1200000076280637,2026-04-06T13:51:39
ORIENTCER,INE569C01020,2026-04-06,NSE,EQ,EQ,sell,false,45.000000,38.650002,405892672,1200000076280637,2026-04-06T13:51:39
ORIENTCER,INE569C01020,2026-04-06,NSE,EQ,EQ,sell,false,45.000000,38.709999,405892661,1200000076280637,2026-04-06T13:51:39
ORIENTCER,INE569C01020,2026-04-06,NSE,EQ,EQ,sell,false,45.000000,38.709999,405892663,1200000076280637,2026-04-06T13:51:39
ORIENTCER,INE569C01020,2026-04-06,NSE,EQ,EQ,sell,false,45.000000,38.709999,405892665,1200000076280637,2026-04-06T13:51:39
ORIENTCER,INE569C01020,2026-04-06,NSE,EQ,EQ,sell,false,45.000000,38.709999,405892667,1200000076280637,2026-04-06T13:51:39
ORIENTCER,INE569C01020,2026-04-06,NSE,EQ,EQ,sell,false,8.000000,38.639999,405892674,1200000076280637,2026-04-06T13:51:39
ORIENTCER,INE569C01020,2026-04-06,NSE,EQ,EQ,sell,false,96.000000,38.759998,405892658,1200000076280637,2026-04-06T13:51:39
SIGMA,INE0A0S01028,2026-04-06,NSE,EQ,EQ,buy,false,6.000000,40.439999,607845433,1300000086185192,2026-04-06T13:58:23
VMSTMT,INE0SJA01013,2026-04-06,NSE,EQ,EQ,buy,false,99.000000,38.939999,607845463,1300000086185393,2026-04-06T13:58:23
SIGMA,INE0A0S01028,2026-04-06,NSE,EQ,EQ,buy,false,29.000000,40.540001,607845436,1300000086185192,2026-04-06T13:58:23
SIGMA,INE0A0S01028,2026-04-06,NSE,EQ,EQ,buy,false,55.000000,40.400002,607845429,1300000086185192,2026-04-06T13:58:23
SIGMA,INE0A0S01028,2026-04-06,NSE,EQ,EQ,buy,false,59.000000,40.439999,607845431,1300000086185192,2026-04-06T13:58:23
SIGMA,INE0A0S01028,2026-04-06,NSE,EQ,EQ,buy,false,6.000000,40.430000,607845430,1300000086185192,2026-04-06T13:58:23
SIGMA,INE0A0S01028,2026-04-06,NSE,EQ,EQ,buy,false,6.000000,40.439999,607845432,1300000086185192,2026-04-06T13:58:23
SIGMA,INE0A0S01028,2026-04-06,NSE,EQ,EQ,buy,false,218.000000,40.500000,607845435,1300000086185192,2026-04-06T13:58:23
SIGMA,INE0A0S01028,2026-04-06,NSE,EQ,EQ,buy,false,86.000000,40.389999,607845428,1300000086185192,2026-04-06T13:58:23
COASTCORP,INE377E01024,2026-04-06,NSE,EQ,EQ,buy,false,131.000000,47.680000,5312549,1000000063561955,2026-04-06T13:58:23
COASTCORP,INE377E01024,2026-04-06,NSE,EQ,EQ,buy,false,17.000000,47.470001,5312546,1000000063561955,2026-04-06T13:58:23
COASTCORP,INE377E01024,2026-04-06,NSE,EQ,EQ,buy,false,215.000000,47.590000,5312548,1000000063561955,2026-04-06T13:58:23
COASTCORP,INE377E01024,2026-04-06,NSE,EQ,EQ,buy,false,55.000000,47.490002,5312547,1000000063561955,2026-04-06T13:58:23
VMSTMT,INE0SJA01013,2026-04-06,NSE,EQ,EQ,buy,false,1.000000,38.919998,607845445,1300000086185393,2026-04-06T13:58:23
VMSTMT,INE0SJA01013,2026-04-06,NSE,EQ,EQ,buy,false,1.000000,38.919998,607845446,1300000086185393,2026-04-06T13:58:23
VMSTMT,INE0SJA01013,2026-04-06,NSE,EQ,EQ,buy,false,1.000000,38.919998,607845447,1300000086185393,2026-04-06T13:58:23
VMSTMT,INE0SJA01013,2026-04-06,NSE,EQ,EQ,buy,false,1.000000,38.919998,607845448,1300000086185393,2026-04-06T13:58:23
VMSTMT,INE0SJA01013,2026-04-06,NSE,EQ,EQ,buy,false,1.000000,38.919998,607845449,1300000086185393,2026-04-06T13:58:23
VMSTMT,INE0SJA01013,2026-04-06,NSE,EQ,EQ,buy,false,1.000000,38.919998,607845450,1300000086185393,2026-04-06T13:58:23
VMSTMT,INE0SJA01013,2026-04-06,NSE,EQ,EQ,buy,false,1.000000,38.919998,607845451,1300000086185393,2026-04-06T13:58:23
VMSTMT,INE0SJA01013,2026-04-06,NSE,EQ,EQ,buy,false,1.000000,38.930000,607845454,1300000086185393,2026-04-06T13:58:23
VMSTMT,INE0SJA01013,2026-04-06,NSE,EQ,EQ,buy,false,1.000000,38.930000,607845456,1300000086185393,2026-04-06T13:58:23
VMSTMT,INE0SJA01013,2026-04-06,NSE,EQ,EQ,buy,false,1.000000,38.930000,607845458,1300000086185393,2026-04-06T13:58:23
VMSTMT,INE0SJA01013,2026-04-06,NSE,EQ,EQ,buy,false,1.000000,38.930000,607845460,1300000086185393,2026-04-06T13:58:23
VMSTMT,INE0SJA01013,2026-04-06,NSE,EQ,EQ,buy,false,1.000000,38.930000,607845461,1300000086185393,2026-04-06T13:58:23
VMSTMT,INE0SJA01013,2026-04-06,NSE,EQ,EQ,buy,false,20.000000,38.930000,607845453,1300000086185393,2026-04-06T13:58:23
VMSTMT,INE0SJA01013,2026-04-06,NSE,EQ,EQ,buy,false,20.000000,38.930000,607845455,1300000086185393,2026-04-06T13:58:23
VMSTMT,INE0SJA01013,2026-04-06,NSE,EQ,EQ,buy,false,20.000000,38.930000,607845457,1300000086185393,2026-04-06T13:58:23
VMSTMT,INE0SJA01013,2026-04-06,NSE,EQ,EQ,buy,false,20.000000,38.930000,607845459,1300000086185393,2026-04-06T13:58:23
VMSTMT,INE0SJA01013,2026-04-06,NSE,EQ,EQ,buy,false,250.000000,38.900002,607845444,1300000086185393,2026-04-06T13:58:23
VMSTMT,INE0SJA01013,2026-04-06,NSE,EQ,EQ,buy,false,3.000000,38.930000,607845462,1300000086185393,2026-04-06T13:58:23
VMSTMT,INE0SJA01013,2026-04-06,NSE,EQ,EQ,buy,false,4.000000,38.919998,607845452,1300000086185393,2026-04-06T13:58:23
VMSTMT,INE0SJA01013,2026-04-06,NSE,EQ,EQ,buy,false,65.000000,38.889999,607845443,1300000086185393,2026-04-06T13:58:23
SIGMA,INE0A0S01028,2026-04-06,NSE,EQ,EQ,buy,false,25.000000,40.490002,607845434,1300000086185192,2026-04-06T13:58:23
CHEMPLASTS,INE488A01050,2026-04-06,BSE,EQ,B,sell,false,5.000000,238.899994,4815800,1775453957375679634,2026-04-06T14:05:16
CHEMPLASTS,INE488A01050,2026-04-06,BSE,EQ,B,sell,false,5.000000,239.000000,4815400,1775453957375679634,2026-04-06T14:05:16
CHEMPLASTS,INE488A01050,2026-04-06,BSE,EQ,B,sell,false,7.000000,238.850006,4816000,1775453957375679634,2026-04-06T14:05:16
CHEMPLASTS,INE488A01050,2026-04-06,BSE,EQ,B,sell,false,8.000000,238.949997,4815600,1775453957375679634,2026-04-06T14:05:16
CHEMPLASTS,INE488A01050,2026-04-06,BSE,EQ,B,sell,false,9.000000,239.050003,4815200,1775453957375679634,2026-04-06T14:05:16
